,Image number,Object,Reliability,Size of box
3234,691,car,63.97716999053955,90
3235,691,car,88.94221186637878,132
3236,691,car,90.78282713890076,1972
3237,692,car,99.46077466011047,13184
3238,692,car,71.78283929824829,3780
3239,692,car,91.5205180644989,5141
3240,692,car,72.77180552482605,143
3241,692,car,78.33437919616699,180
3242,692,car,96.41603231430054,1008
3243,694,truck,89.11676406860352,7215
3244,695,car,98.66539239883423,6867
3245,695,car,73.00731539726257,435
3246,697,car,92.69256591796875,208
3247,697,car,82.08629488945007,870
3248,697,car,99.37329888343811,1508
3249,698,car,86.56311631202698,160
3250,698,person,90.56190252304077,243
3251,699,person,95.44650316238403,850
3252,700,person,61.28041744232178,420
3253,701,car,77.09404230117798,918
3254,702,car,99.80729818344116,8928
3255,702,person,64.50185179710388,84
3256,702,car,88.20903301239014,2624
3257,703,car,98.85755181312561,93184
3258,703,car,82.49275088310242,399
3259,703,car,83.68579745292664,336
3260,703,pottedplant,69.15031671524048,672
3261,703,car,98.79578351974487,2444
3262,703,person,60.86135506629944,1190
3263,703,pottedplant,87.96679973602295,988
3264,703,pottedplant,76.61839723587036,704
3265,704,car,99.25972819328308,17064
3266,704,person,75.23618340492249,1265
3267,706,car,96.51668071746826,13764
3268,706,car,99.17120933532715,11573
3269,706,car,61.425286531448364,378
3270,706,car,79.84914779663086,272
3271,706,car,75.38492679595947,144
3272,706,car,89.60036039352417,165
3273,706,car,66.14664793014526,154
3274,706,car,74.03261661529541,96
3275,706,car,80.80958724021912,204
3276,706,car,97.99607992172241,1372
3277,708,stop sign,62.010955810546875,288
3278,708,car,60.62886118888855,130
3279,709,car,99.38396215438843,2210
3280,710,car,80.11170625686646,195
3281,710,car,65.97595810890198,400
3282,710,car,91.6107177734375,2255
3283,711,truck,85.55207252502441,7598
3284,711,car,77.57433652877808,120
3285,711,car,94.59840059280396,320
3286,711,car,88.7787938117981,1680
3287,711,car,90.57067632675171,729
3288,711,car,99.23332929611206,1736
3289,711,car,98.88665676116943,2080
3290,711,car,90.53451418876648,1120
3291,718,car,61.501044034957886,242
3292,718,car,85.18850803375244,480
3293,720,car,79.24411296844482,288
3294,720,car,91.36281609535217,81
3295,720,car,92.95929670333862,342
3296,720,car,98.62843155860901,2064
3297,721,stop sign,79.56779599189758,460
3298,722,car,99.5190978050232,3450
3299,722,car,74.32499527931213,165
3300,722,car,70.3792929649353,170
3301,722,car,89.78493213653564,900
3302,722,car,70.83606123924255,360
3303,723,person,63.51646184921265,180
3304,723,person,61.851102113723755,75
3305,723,person,85.65232753753662,748
3306,723,person,87.25665807723999,752
3307,723,person,81.42804503440857,207
3308,724,car,83.32964181900024,13622
3309,724,car,99.52757358551025,25972
3310,724,car,99.41830039024353,6510
3311,724,car,75.23608207702637,100
3312,724,car,91.64139032363892,273
3313,724,car,70.18487453460693,306
3314,724,car,75.71582794189453,238
3315,724,car,99.61357712745667,2812
3316,724,car,97.93984293937683,1224
3317,725,car,99.88636374473572,7910
3318,725,car,97.42547869682312,20648
3319,725,car,79.28970456123352,132
3320,725,car,78.74562740325928,90
3321,725,car,80.95917701721191,48
3322,725,car,92.078697681427,252
3323,725,car,95.80192565917969,425
3324,726,car,91.94872379302979,121
3325,726,car,72.47581481933594,48
3326,726,car,93.34226250648499,621
3327,726,car,63.78561854362488,357
3328,727,person,65.93998074531555,84
3329,727,car,97.04874157905579,1560
3330,727,person,90.75832962989807,646
3331,727,person,99.51146245002747,592
3332,729,car,99.57867860794067,4935
3333,730,train,89.44995403289795,50040
3334,730,car,82.25440382957458,572
3335,731,person,98.89702796936035,1500
3336,731,person,98.02592396736145,1218
3337,732,person,72.99465537071228,52
3338,733,car,97.51492142677307,4218
3339,733,car,96.4695692062378,10935
3340,733,car,96.16262912750244,13568
3341,733,car,92.5380289554596,99
3342,733,car,60.91538071632385,90
3343,733,car,97.2018837928772,1702
3344,733,car,71.74668312072754,650
3345,733,car,69.14353370666504,396
3346,733,car,77.79795527458191,238
3347,733,car,88.68066072463989,330
3348,734,truck,86.90001964569092,10873
3349,735,car,97.17368483543396,1911
3350,736,car,71.20402455329895,1950
3351,736,fire hydrant,94.11720633506775,420
3352,737,car,92.38923788070679,38850
3353,737,car,99.6198832988739,3960
3354,737,car,84.75006818771362,150
3355,737,car,98.79868626594543,1295
3356,738,bicycle,68.52787137031555,8613
3357,738,car,64.89704847335815,110
3358,738,car,65.49140214920044,399
3359,738,car,79.90018725395203,285
3360,738,car,96.84897661209106,1530
3361,739,car,99.7778832912445,25702
3362,739,motorbike,95.98959684371948,28688
3363,739,car,87.39266991615295,288
3364,739,car,89.09587264060974,360
3365,739,car,98.75953793525696,2772
3366,741,car,93.32974553108215,2046
3367,743,car,99.88868832588196,4089
3368,743,car,93.41877698898315,182
3369,743,car,81.91097974777222,368
3370,744,car,77.758127450943,936
3371,744,car,91.15483164787292,506
3372,745,car,62.43271231651306,323
3373,745,car,94.78040337562561,525
3374,745,car,92.98298954963684,1938
3375,746,car,92.21824407577515,24448
3376,746,car,99.1435706615448,3630
3377,746,car,84.76060628890991,132
3378,746,car,95.450758934021,247
3379,746,car,98.12378287315369,806
3380,747,car,99.72810745239258,20532
3381,747,car,94.31439638137817,182
3382,747,car,70.9061861038208,64
3383,747,car,75.0321626663208,80
3384,747,car,97.64301776885986,441
3385,748,car,61.730605363845825,143
3386,748,car,89.45510387420654,154
3387,748,car,88.62807154655457,168
3388,748,car,97.30453491210938,540
3389,748,car,98.10052514076233,460
3390,749,truck,72.42053747177124,43824
3391,749,car,90.63209891319275,2156
3392,749,car,90.88867902755737,400
3393,749,car,71.97921872138977,117
3394,749,car,99.79846477508545,1890
3395,749,car,84.13784503936768,273
3396,749,car,80.47919273376465,336
3397,749,car,99.12506341934204,2150
3398,752,car,94.22942399978638,2688
3399,752,car,96.6745674610138,143
3400,753,car,99.47864413261414,5050
3401,753,car,78.19657325744629,80
3402,753,car,80.94474673271179,72
3403,753,car,82.40525126457214,306
3404,755,truck,70.84581255912781,25527
3405,755,car,96.37594223022461,11200
3406,755,car,71.78385257720947,208
3407,755,car,95.3125536441803,891
3408,755,car,93.37095022201538,323
3409,755,car,98.0270266532898,2880
3410,755,car,99.49671626091003,990
3411,756,truck,95.65954804420471,64449
3412,756,car,99.94511008262634,5904
3413,756,car,77.0399272441864,108
3414,756,car,65.080326795578,108
3415,756,car,94.02651786804199,441
3416,756,car,98.84299635887146,1935
3417,757,motorbike,80.08119463920593,3564
3418,757,car,72.19400405883789,5859
3419,757,motorbike,91.18282198905945,8424
3420,757,car,71.049565076828,120
3421,757,car,92.0331358909607,210
3422,757,car,84.64819192886353,432
3423,757,car,83.8827908039093,598
3424,757,car,60.08557677268982,702
3425,757,car,96.4297354221344,2541
3426,757,person,81.0720682144165,646
3427,758,car,78.13377976417542,72306
3428,758,car,99.3528425693512,4125
3429,758,car,86.53016686439514,90
3430,758,car,79.74399328231812,195
3431,758,car,97.36246466636658,1768
3432,758,car,66.11719727516174,266
3433,758,car,67.55391955375671,195
3434,758,car,99.32804703712463,2135
3435,758,car,99.7507095336914,2646
3436,758,car,94.61753964424133,1632
3437,759,car,75.55845379829407,840
3438,759,car,63.82704973220825,225
3439,759,car,94.39396858215332,414
3440,760,car,83.1817090511322,840
3441,760,car,94.25421953201294,1104
3442,760,car,99.03709888458252,1740
3443,760,car,96.68673276901245,1050
3444,760,car,98.67385029792786,1216
3445,761,car,97.21735715866089,12900
3446,761,car,99.15675520896912,9750
3447,761,car,96.6069221496582,18480
3448,761,car,68.77660155296326,266
3449,761,car,84.04638767242432,702
3450,761,car,81.16421699523926,825
3451,761,car,89.5663321018219,1620
3452,762,car,99.9907374382019,33866
3453,764,car,98.51676225662231,13440
3454,764,car,99.22755360603333,10812
3455,764,car,80.73638677597046,18980
3456,764,person,69.36630010604858,112
3457,764,person,96.17913961410522,252
3458,764,person,96.54377698898315,192
3459,764,person,79.80915904045105,180
3460,764,person,64.59280848503113,147
3461,764,person,79.31346297264099,112
3462,764,car,73.95614981651306,520
3463,764,car,60.937267541885376,1189
3464,764,car,99.61608052253723,1716
3465,765,bicycle,90.551096200943,1312
3466,765,car,65.55761098861694,2310
3467,767,car,66.23720526695251,90
3468,767,car,89.29721117019653,104
3469,767,car,72.07246422767639,208
3470,767,car,75.45191049575806,330
3471,767,car,75.153648853302,400
3472,767,car,71.89909815788269,2310
3473,767,car,84.77112650871277,1904
3474,768,person,64.87035751342773,126
3475,768,person,62.3322069644928,338
3476,771,bus,94.49812173843384,57327
3477,771,bus,99.97912645339966,171468
3478,772,car,82.07608461380005,16766
3479,772,person,96.60835266113281,1464
3480,773,car,60.91030836105347,114
3481,773,car,79.89673018455505,252
3482,773,car,90.44421315193176,924
3483,773,car,60.02129316329956,300
3484,773,car,92.94253587722778,368
3485,774,car,94.36469078063965,195
3486,774,car,69.91678476333618,272
3487,775,car,99.07219409942627,2160
3488,776,truck,94.5165753364563,8245
3489,776,car,97.75630235671997,1025
3490,776,car,98.02732467651367,1175
3491,776,car,97.91815876960754,340
3492,776,motorbike,90.49723148345947,1806
3493,777,car,91.76690578460693,4418
3494,777,car,63.832998275756836,315
3495,777,car,93.12999248504639,900
3496,777,car,97.01915383338928,2706
3497,778,car,82.82025456428528,10500
3498,778,car,95.4948902130127,6970
3499,778,person,80.8023750782013,162
3500,778,person,75.13064742088318,140
3501,778,car,92.75997877120972,154
3502,778,car,68.55641603469849,150
3503,778,car,80.16459345817566,357
3504,778,car,83.03009271621704,483
3505,778,car,99.49677586555481,1089
3506,778,person,99.63542222976685,1496
3507,779,car,67.67748594284058,276
3508,779,fire hydrant,79.53537106513977,518
3509,780,car,99.90002512931824,6480
3510,780,car,99.87449049949646,10700
3511,781,car,99.8347282409668,9991
3512,781,person,87.87643909454346,276
3513,781,person,98.43765497207642,1160
3514,781,person,89.12050127983093,816
3515,781,person,67.96072125434875,988
3516,782,truck,73.42451810836792,8400
3517,782,car,99.95418190956116,5529
3518,782,car,99.69439506530762,4514
3519,782,car,61.27251386642456,132
3520,782,car,73.90850782394409,81
3521,782,car,95.71414589881897,182
3522,783,bicycle,74.21462535858154,4209
3523,783,bicycle,67.14337468147278,2392
3524,784,car,74.27024245262146,26128
3525,784,car,76.93876028060913,2376
3526,785,car,97.95346260070801,21147
3527,785,car,88.15199732780457,400
3528,785,car,99.4627296924591,2688
3529,786,car,98.75391721725464,43680
3530,786,car,83.87194275856018,88
3531,786,car,96.52612805366516,1360
3532,787,car,98.71285557746887,5814
3533,788,car,96.9626784324646,26208
3534,788,car,97.4569320678711,9048
3535,788,car,60.287415981292725,120
3536,788,car,95.93932628631592,551
3537,789,truck,98.4477698802948,54352
3538,790,car,69.53122019767761,273
3539,791,car,99.85448122024536,14805
3540,791,car,99.25764799118042,3339
3541,791,car,81.11538290977478,80
3542,791,person,63.876813650131226,162
3543,791,car,62.82980442047119,168
3544,791,car,94.46194767951965,1156
3545,791,car,92.56797432899475,621
3546,792,person,99.76447820663452,4033
3547,792,truck,69.33556795120239,1364
3548,792,car,86.4130973815918,323
3549,793,car,84.86839532852173,99
3550,793,car,97.34837412834167,987
3551,793,person,98.24023842811584,1512
3552,794,car,86.14144921302795,2898
3553,794,car,86.21821403503418,540
3554,795,car,99.28722977638245,5888
3555,795,car,95.04029750823975,156
3556,795,car,93.85667443275452,418
3557,795,person,77.5294840335846,740
3558,796,car,96.55268788337708,72996
3559,796,car,92.41362810134888,11952
3560,797,car,63.92033100128174,378
3561,797,truck,62.33881115913391,2040
3562,799,car,98.87625575065613,6634
3563,799,bicycle,73.4293520450592,6693
3564,799,car,93.18809509277344,210
3565,799,car,97.65987992286682,342
3566,799,car,95.56092619895935,936
3567,799,car,99.77104067802429,2475
3568,800,car,64.71357941627502,11926
3569,800,car,95.84500789642334,37107
3570,800,car,99.56499338150024,6528
3571,800,car,81.1888337135315,221
3572,800,car,80.82837462425232,506
3573,800,car,86.64866089820862,638
3574,800,person,97.64493703842163,1000
3575,800,person,94.17433738708496,1040
3576,801,truck,99.29111003875732,17316
3577,801,car,80.59559464454651,324
3578,801,truck,79.86876964569092,720
3579,802,person,63.71822953224182,2184
3580,802,car,93.65729093551636,754
3581,803,traffic light,74.41098093986511,666
3582,805,car,99.83340501785278,7442
3583,805,car,66.87934994697571,130
3584,805,car,96.45271897315979,120
3585,805,car,98.3599305152893,234
3586,806,car,99.44639205932617,4218
3587,806,car,91.76846146583557,304
3588,806,car,97.20558524131775,486
3589,806,car,99.5435357093811,2788
3590,807,car,99.70368146896362,16695
3591,807,car,97.83085584640503,23760
3592,807,car,99.34614896774292,3900
3593,807,car,94.42177414894104,3536
3594,807,car,84.4311773777008,255
3595,807,car,69.22183632850647,225
3596,807,car,94.21612620353699,374
3597,807,car,98.15332889556885,1260
3598,807,car,86.26344799995422,806
3599,808,car,98.25946688652039,8364
3600,808,car,87.72494196891785,180
3601,808,car,63.85344862937927,204
3602,808,person,80.44009804725647,208
3603,808,person,89.56639170646667,310
3604,808,car,99.04181957244873,2200
3605,808,bicycle,77.91054248809814,720
3606,808,bicycle,74.63230490684509,1598
3607,809,car,99.90370273590088,95872
3608,809,car,97.3913848400116,4240
3609,809,bicycle,99.29630160331726,5074
3610,809,car,89.58742022514343,4716
3611,810,car,60.89882254600525,208
3612,811,car,95.96711993217468,225
3613,811,car,99.1743803024292,744
3614,812,bus,92.4798846244812,17343
3615,812,car,94.99716758728027,64
3616,812,car,99.34536814689636,1530
3617,813,car,99.76868629455566,21470
3618,813,car,78.95898222923279,196
3619,813,car,92.4248993396759,110
3620,813,car,62.118977308273315,266
3621,814,car,94.88359093666077,132
3622,814,car,90.20705819129944,64
3623,814,car,82.36343264579773,56
3624,814,car,95.88959813117981,121
3625,814,car,80.43559193611145,702
3626,815,car,85.22690534591675,143
3627,815,car,94.30658221244812,725
3628,816,car,99.07456636428833,6560
3629,816,car,89.96215462684631,144
3630,816,car,69.6469247341156,72
3631,817,car,99.49051141738892,7975
3632,817,person,84.61777567863464,608
3633,817,car,71.95907235145569,399
3634,817,car,83.41460824012756,825
3635,817,person,61.080288887023926,105
3636,817,person,60.26635766029358,1314
3637,818,truck,91.60692691802979,14915
3638,818,traffic light,95.71923613548279,774
3639,818,car,62.686216831207275,420
3640,819,car,66.85881614685059,351
3641,819,car,95.63724398612976,484
3642,820,truck,74.25841689109802,7832
3643,820,car,92.43656396865845,121
3644,821,car,96.54196500778198,10944
3645,821,car,99.87837076187134,4680
3646,821,car,84.92435812950134,5850
3647,821,car,69.02188062667847,195
3648,821,motorbike,60.011422634124756,437
3649,821,motorbike,79.30840253829956,396
3650,821,car,97.44513630867004,529
3651,821,car,62.29598522186279,357
3652,821,car,95.27767300605774,440
3653,821,car,99.19845461845398,1617
3654,822,truck,64.20574188232422,12382
3655,822,truck,74.73963499069214,8037
3656,822,car,99.64610934257507,11174
3657,822,car,80.5016577243805,108
3658,822,car,84.10190343856812,306
3659,822,car,67.51344203948975,285
3660,822,car,96.33819460868835,960
3661,822,car,98.87913465499878,2318
3662,822,car,98.84129166603088,2907
3663,823,car,64.38174247741699,42
3664,823,car,83.69443416595459,90
3665,823,car,98.78560304641724,272
3666,823,car,96.59815430641174,676
3667,823,car,95.43839693069458,2204
3668,824,car,95.55791020393372,49400
3669,824,car,99.71991777420044,62200
3670,825,car,98.27781915664673,31871
3671,825,car,98.48002791404724,5310
3672,825,car,63.77422213554382,770
3673,825,car,62.57429122924805,984
3674,825,car,64.9052381515503,860
3675,825,car,78.49768400192261,1026
3676,825,car,61.97082996368408,713
3677,825,car,98.45338463783264,2809
3678,826,car,88.30011487007141,130
3679,826,car,86.56919598579407,110
3680,826,car,96.03915214538574,110
3681,826,car,82.77003765106201,700
3682,826,car,99.55573081970215,2090
3683,827,car,80.6218147277832,120
3684,827,car,60.646235942840576,110
3685,827,car,76.2828528881073,80
3686,827,car,79.63403463363647,63
3687,827,car,80.666184425354,154
3688,827,car,88.31077218055725,234
3689,827,car,99.33175444602966,1178
3690,827,person,89.21265602111816,200
3691,827,car,87.99673318862915,901
3692,828,motorbike,90.84046483039856,7104
3693,828,car,80.52263855934143,110
3694,828,car,74.15672540664673,132
3695,828,car,91.30609035491943,1988
3696,828,car,94.69475746154785,396
3697,829,car,86.30871772766113,4550
3698,830,car,61.3322377204895,5800
3699,830,car,98.93407821655273,5959
3700,830,car,89.80660438537598,5917
3701,830,car,70.92577815055847,936
3702,830,car,85.87203025817871,980
3703,830,car,63.73873949050903,1716
3704,830,car,95.51519751548767,2432
3705,831,car,96.96583151817322,182
3706,831,car,72.4332332611084,64
3707,831,car,92.38280653953552,99
3708,831,car,97.48127460479736,224
3709,832,car,98.7031877040863,132
3710,832,car,98.96560311317444,169
3711,833,car,97.92877435684204,19392
3712,833,car,96.69967889785767,81
3713,833,car,98.99088144302368,837
3714,834,car,98.33307266235352,11712
3715,834,car,80.64823150634766,99
3716,834,car,86.47279739379883,90
3717,835,car,83.13310742378235,90
3718,835,car,97.61748313903809,192
3719,836,person,99.37620759010315,6313
3720,836,person,99.20649528503418,4284
3721,836,person,99.77591037750244,3136
3722,836,car,98.64621758460999,899
3723,837,car,70.92002630233765,450
3724,837,person,75.36987066268921,230
3725,837,car,98.31341505050659,931
3726,837,car,98.61734509468079,880
3727,837,person,91.53314232826233,968
3728,837,car,96.29834294319153,1656
3729,837,bicycle,78.13953161239624,884
3730,839,car,93.75910758972168,6372
3731,839,car,96.43551707267761,12069
3732,839,car,95.19014954566956,912
3733,839,car,98.25429320335388,2275
3734,841,bus,99.47340488433838,5874
3735,841,bus,78.40304970741272,5424
3736,841,car,95.70491909980774,4320
3737,841,car,99.64807033538818,8701
3738,841,car,98.67104887962341,12956
3739,841,car,96.9630241394043,858
3740,842,car,99.39175248146057,12874
3741,842,car,99.14754033088684,5335
3742,842,car,94.96947526931763,14280
3743,842,bus,94.82277035713196,2021
3744,842,person,75.27636885643005,525
3745,842,car,94.39619779586792,864
3746,842,car,99.25519824028015,1008
3747,842,car,90.39462804794312,1488
3748,843,car,62.697845697402954,117
3749,844,car,84.36917066574097,135
3750,844,person,73.78000020980835,300
3751,846,car,99.40581917762756,17836
3752,846,person,66.46719574928284,310
3753,846,car,78.15619111061096,240
3754,846,car,96.00439071655273,990
3755,846,person,90.18243551254272,840
3756,846,bicycle,84.57266092300415,2385
3757,847,car,98.57026934623718,5520
3758,847,car,99.14478063583374,8600
3759,847,car,99.20881390571594,2040
3760,847,car,88.37194442749023,2262
3761,848,bicycle,81.41865134239197,2664
3762,848,car,78.38887572288513,72
3763,848,car,74.7165322303772,48
3764,848,car,83.41487646102905,156
3765,848,car,89.05310034751892,221
3766,848,car,93.49590539932251,868
3767,848,motorbike,69.03005838394165,330
3768,849,car,99.9224066734314,79968
3769,849,car,98.3738124370575,2520
3770,849,bicycle,89.83809351921082,2691
3771,850,car,99.41512942314148,3956
3772,850,truck,80.12995719909668,14784
3773,850,car,84.65650677680969,2376
3774,852,person,66.48733615875244,3360
3775,852,car,91.83214902877808,741
3776,852,car,65.90331792831421,180
3777,852,car,64.1136109828949,1066
3778,853,car,99.84543323516846,6786
3779,854,car,98.99954199790955,34125
3780,854,car,99.50963854789734,7854
3781,854,car,62.10988759994507,81
3782,854,car,77.8116524219513,81
3783,854,car,88.09155821800232,616
3784,854,person,96.23876214027405,1200
3785,855,car,99.91852045059204,53165
3786,855,car,90.72200655937195,6370
3787,856,car,99.88502860069275,6105
3788,856,car,99.74278211593628,4050
3789,856,bicycle,88.21057677268982,6090
3790,856,car,97.30657935142517,2442
3791,856,car,79.42955493927002,1496
3792,856,car,96.97052836418152,2600
3793,856,fire hydrant,66.18947386741638,686
3794,859,car,89.37073349952698,4225
3795,859,car,67.17324256896973,88
3796,859,car,99.43549633026123,1520
3797,860,car,92.43122339248657,110
3798,861,car,99.94339942932129,9672
3799,861,car,95.48202157020569,399
3800,861,car,98.77176880836487,1020
3801,863,car,94.31837797164917,22632
3802,863,car,86.62914633750916,1242
3803,863,car,91.03573560714722,464
3804,864,car,94.66032385826111,7936
3805,864,car,84.7276508808136,221
3806,864,car,94.73543167114258,2021
3807,865,car,98.92369508743286,27810
3808,865,car,68.74734163284302,78600
3809,865,car,99.86395835876465,3364
3810,865,truck,77.52872705459595,990
3811,865,car,98.14461469650269,667
3812,865,car,95.02965807914734,897
3813,870,car,98.0312168598175,14385
3814,870,car,99.10816550254822,20349
3815,870,car,82.45292901992798,10149
3816,870,car,62.10812330245972,9964
3817,870,car,74.57454204559326,380
3818,870,car,87.95638680458069,1190
3819,870,car,91.67134165763855,1120
3820,871,car,97.96056151390076,7296
3821,871,car,99.72859621047974,2592
3822,872,car,88.15824389457703,21504
3823,872,car,99.6685266494751,4752
3824,872,car,95.2523410320282,3534
3825,872,car,68.15482974052429,9632
3826,872,person,69.17213797569275,152
3827,872,car,97.25990295410156,1640
3828,875,car,99.8971939086914,32200
3829,876,car,99.80512857437134,20488
3830,876,car,76.17170810699463,1360
3831,876,car,91.79741144180298,1008
3832,876,car,92.89332628250122,1222
3833,876,car,94.13400292396545,2080
3834,876,car,94.43312287330627,2170
3835,876,car,72.74237871170044,1705
3836,877,car,97.34490513801575,12450
3837,877,car,68.24538707733154,6042
3838,877,car,89.76050615310669,5025
3839,877,car,84.34371948242188,9344
3840,877,car,99.83863830566406,5110
3841,877,car,97.70541787147522,7490
3842,877,car,68.59272122383118,2072
3843,878,car,98.52362871170044,4947
3844,878,car,83.09223651885986,272
3845,878,car,73.63570928573608,1140
3846,878,car,75.32346844673157,462
3847,878,car,79.12493944168091,342
3848,878,car,72.92412519454956,2173
3849,879,person,84.53634977340698,616
3850,880,car,95.55791020393372,32480
3851,880,car,98.24991822242737,7440
3852,880,car,96.33566737174988,210
3853,880,car,98.15514087677002,1558
3854,881,car,95.86730599403381,23472
3855,881,car,99.45648312568665,3404
3856,881,car,93.51311922073364,294
3857,881,car,62.70071864128113,121
3858,881,car,75.68879723548889,56
3859,881,car,62.155890464782715,49
3860,881,car,93.89923214912415,208
3861,881,car,88.64927887916565,672
3862,882,car,97.76108860969543,24890
3863,882,car,98.07721376419067,105492
3864,882,bicycle,95.71513533592224,3774
3865,883,car,97.31787443161011,59202
3866,883,car,72.3550796508789,270
3867,883,car,64.46264386177063,304
3868,883,car,79.05144691467285,315
3869,883,person,93.49439740180969,688
3870,883,car,88.51931691169739,855
3871,883,car,97.3684549331665,1247
3872,883,car,89.67493772506714,2301
3873,883,car,99.51670169830322,2277
3874,884,car,63.45295310020447,48
3875,884,car,93.0349051952362,168
3876,884,car,95.50771713256836,285
3877,885,car,97.45933413505554,33180
3878,885,car,99.61043000221252,4050
3879,885,car,82.3387622833252,168
3880,885,car,71.99527621269226,1258
3881,885,person,86.9369626045227,1134
3882,886,car,99.78439807891846,4212
3883,886,person,75.66737532615662,108
3884,886,car,69.9398934841156,247
3885,886,person,84.2886209487915,390
3886,886,car,84.30182337760925,780
3887,887,car,97.26784825325012,21280
3888,887,car,96.23072743415833,3825
3889,887,car,63.15525770187378,121
3890,887,car,80.4156243801117,378
3891,887,car,67.11661219596863,120
3892,887,car,92.6745355129242,195
3893,887,car,71.67077660560608,648
3894,887,car,78.82773280143738,832
3895,887,car,99.4608998298645,2332
3896,888,truck,72.75964617729187,39186
3897,888,car,99.41150546073914,6789
3898,888,car,83.4438145160675,90
3899,888,car,81.00056648254395,110
3900,888,car,60.32980680465698,256
3901,888,car,66.60827994346619,126
3902,888,car,91.70747399330139,260
3903,888,car,67.02905297279358,368
3904,888,car,73.14075827598572,667
3905,888,car,98.7882912158966,1444
3906,889,car,96.32918238639832,28120
3907,889,car,96.33738398551941,3648
3908,889,car,98.85098934173584,11180
3909,889,car,97.5953757762909,18630
3910,889,car,65.19456505775452,304
3911,889,car,93.49345564842224,180
3912,889,umbrella,74.49002861976624,1431
3913,889,car,85.99092960357666,300
3914,889,car,95.87411284446716,1089
3915,889,car,99.35105443000793,2256
3916,890,bicycle,90.82086682319641,3350
3917,890,bicycle,82.6561689376831,2976
3918,890,car,77.85537838935852,160
3919,890,car,96.37534618377686,2067
3920,890,bicycle,81.47345185279846,1640
3921,891,car,99.86960291862488,4484
3922,891,car,62.585633993148804,160
3923,891,car,90.3147280216217,130
3924,892,bicycle,99.17481541633606,7310
3925,893,motorbike,93.66928935050964,1365
3926,895,bicycle,80.66667914390564,7120
3927,895,person,70.63992023468018,152
3928,895,person,84.13028717041016,216
3929,896,car,96.69323563575745,5060
3930,897,car,91.1060631275177,29606
3931,897,car,72.5937008857727,4136
3932,897,car,95.96866369247437,8694
3933,897,car,74.34895038604736,9120
3934,897,person,75.12392401695251,660
3935,897,car,67.73423552513123,585
3936,897,car,89.38516974449158,1330
3937,897,car,65.46244621276855,680
3938,897,car,90.5227780342102,1248
3939,897,car,97.6045548915863,1015
3940,898,person,94.88024711608887,2584
3941,898,traffic light,83.57710838317871,646
3942,898,car,78.22883725166321,525
3943,898,person,94.01546120643616,630
3944,898,person,82.73178935050964,1428
3945,898,person,66.08426570892334,966
3946,898,person,77.34265327453613,846
3947,898,car,99.25419688224792,2709
3948,898,person,94.9066698551178,1512
3949,899,person,93.54508519172668,8316
3950,899,traffic light,83.60404372215271,275
3951,899,traffic light,81.7087173461914,207
3952,899,car,77.30038166046143,304
3953,899,car,81.09358549118042,240
3954,899,car,98.26274514198303,900
3955,899,car,66.19771122932434,308
3956,899,person,60.51757335662842,560
3957,899,person,78.03579568862915,559
3958,899,person,93.88005137443542,1450
3959,900,car,89.75829482078552,208
3960,900,person,94.37698721885681,310
3961,901,car,95.24803757667542,7632
3962,901,car,98.63863587379456,2993
3963,901,car,83.54997038841248,144
3964,901,car,98.69303703308105,2280
3965,901,person,96.01496458053589,270
3966,901,person,96.42355442047119,600
3967,901,person,97.6061999797821,1050
3968,902,car,97.66227006912231,3660
3969,902,car,80.1002562046051,143
3970,902,car,93.57859492301941,154
3971,902,car,86.68667078018188,204
3972,902,car,68.92726421356201,338
3973,902,car,98.9787220954895,1100
3974,905,bus,87.87025213241577,9408
3975,905,car,99.25196766853333,3312
3976,905,car,95.68015933036804,300
3977,905,car,79.8890471458435,270
3978,905,person,95.5881118774414,748
3979,906,person,83.46317410469055,242
3980,906,person,66.95230603218079,299
3981,906,car,87.49885559082031,391
3982,906,car,69.81984376907349,456
3983,906,car,83.72002840042114,285
3984,906,car,99.00907874107361,2496
3985,906,car,96.0499107837677,3116
3986,907,car,97.35391736030579,3906
3987,907,car,66.99555516242981,120
3988,907,car,97.08097577095032,357
3989,907,car,98.69668483734131,1800
3990,907,car,98.3510971069336,2788
3991,908,car,99.60805177688599,24476
3992,908,car,91.4261519908905,182
3993,908,car,93.01528930664062,208
3994,908,car,96.53639793395996,304
3995,908,car,98.02891612052917,1692
3996,909,car,63.81977200508118,117
3997,909,car,71.31178975105286,874
3998,909,car,88.83216381072998,2356
3999,910,truck,92.05942749977112,9919
4000,911,car,97.56247997283936,24047
4001,911,car,66.82761907577515,99
4002,911,car,81.8294882774353,64
4003,911,car,75.72444677352905,130
4004,911,car,93.18612217903137,306
4005,911,motorbike,94.70714330673218,198
4006,911,car,98.93791079521179,1118
4007,912,car,88.33481669425964,195
4008,912,car,85.39082407951355,80
4009,913,train,97.80349135398865,176853
4010,913,car,97.5618064403534,775
4011,913,person,69.5739209651947,238
4012,914,traffic light,68.27844977378845,153
4013,914,car,78.01113724708557,345
4014,914,person,77.37870812416077,352
4015,915,car,79.18487787246704,140
4016,915,car,73.60357642173767,72
4017,915,person,91.96985960006714,225
4018,915,car,96.42001390457153,1950
4019,915,car,99.84350204467773,2450
4020,916,car,99.68729019165039,30956
4021,916,car,62.20863461494446,63
4022,916,car,91.9090986251831,380
4023,916,car,62.05517649650574,288
4024,916,car,99.67933297157288,1248
